country,region,zone,district_id,district,vdc_geo_code,vdc
Nepal,Central,Bagmati,23,Sindhupalchok,337,Atarpur
Nepal,Central,Bagmati,23,Sindhupalchok,338,Badegau
Nepal,Central,Bagmati,23,Sindhupalchok,339,Bahrabise
Nepal,Central,Bagmati,23,Sindhupalchok,340,Bansbari
Nepal,Central,Bagmati,23,Sindhupalchok,341,Banskharka
Nepal,Central,Bagmati,23,Sindhupalchok,342,Baramchi
Nepal,Central,Bagmati,23,Sindhupalchok,343,Baruwa
Nepal,Central,Bagmati,23,Sindhupalchok,344,Batase
Nepal,Central,Bagmati,23,Sindhupalchok,345,Bhimtar
Nepal,Central,Bagmati,23,Sindhupalchok,346,Bhotasipa
Nepal,Central,Bagmati,23,Sindhupalchok,348,Bhote Namlang
Nepal,Central,Bagmati,23,Sindhupalchok,347,Bhotechaur
Nepal,Central,Bagmati,23,Sindhupalchok,349,Choukati
Nepal,Central,Bagmati,23,Sindhupalchok,350,Choutara
Nepal,Central,Bagmati,23,Sindhupalchok,351,Dhuyang
Nepal,Central,Bagmati,23,Sindhupalchok,352,Dubachour
Nepal,Central,Bagmati,23,Sindhupalchok,353,Fatakshila
Nepal,Central,Bagmati,23,Sindhupalchok,354,Fulpingdandagau
Nepal,Central,Bagmati,23,Sindhupalchok,355,Fulpingkatti
Nepal,Central,Bagmati,23,Sindhupalchok,356,Fulpingkot
Nepal,Central,Bagmati,23,Sindhupalchok,357,Gati
Nepal,Central,Bagmati,23,Sindhupalchok,358,Ghorthali
Nepal,Central,Bagmati,23,Sindhupalchok,359,Ghuskun
Nepal,Central,Bagmati,23,Sindhupalchok,360,Gloche
Nepal,Central,Bagmati,23,Sindhupalchok,361,Gumba
Nepal,Central,Bagmati,23,Sindhupalchok,362,Gunsakot
Nepal,Central,Bagmati,23,Sindhupalchok,363,Hagam
Nepal,Central,Bagmati,23,Sindhupalchok,364,Haibung
Nepal,Central,Bagmati,23,Sindhupalchok,365,Helumbu
Nepal,Central,Bagmati,23,Sindhupalchok,366,Ichok
Nepal,Central,Bagmati,23,Sindhupalchok,367,Irkhu
Nepal,Central,Bagmati,23,Sindhupalchok,368,Jalbire
Nepal,Central,Bagmati,23,Sindhupalchok,369,Jethal
Nepal,Central,Bagmati,23,Sindhupalchok,370,Jyamire
Nepal,Central,Bagmati,23,Sindhupalchok,371,Kadambas
Nepal,Central,Bagmati,23,Sindhupalchok,372,Kalika
Nepal,Central,Bagmati,23,Sindhupalchok,373,Karthali
Nepal,Central,Bagmati,23,Sindhupalchok,374,Kiwool
Nepal,Central,Bagmati,23,Sindhupalchok,375,Kubhinde
Nepal,Central,Bagmati,23,Sindhupalchok,376,Kunchok
Nepal,Central,Bagmati,23,Sindhupalchok,377,Lagarche
Nepal,Central,Bagmati,23,Sindhupalchok,378,Lisankhu
Nepal,Central,Bagmati,23,Sindhupalchok,379,Listikot
Nepal,Central,Bagmati,23,Sindhupalchok,380,Mahankal
Nepal,Central,Bagmati,23,Sindhupalchok,381,Maneswor
Nepal,Central,Bagmati,23,Sindhupalchok,382,Mankha
Nepal,Central,Bagmati,23,Sindhupalchok,383,Marming
Nepal,Central,Bagmati,23,Sindhupalchok,384,Melamchi
Nepal,Central,Bagmati,23,Sindhupalchok,385,Motang
Nepal,Central,Bagmati,23,Sindhupalchok,386,Nawalpur
Nepal,Central,Bagmati,23,Sindhupalchok,387,Pagretar
Nepal,Central,Bagmati,23,Sindhupalchok,388,Palchok
Nepal,Central,Bagmati,23,Sindhupalchok,389,Pangtang
Nepal,Central,Bagmati,23,Sindhupalchok,390,Petaku
Nepal,Central,Bagmati,23,Sindhupalchok,391,Pipaldada
Nepal,Central,Bagmati,23,Sindhupalchok,392,Piskar
Nepal,Central,Bagmati,23,Sindhupalchok,393,Ramche
Nepal,Central,Bagmati,23,Sindhupalchok,394,Sangachok
Nepal,Central,Bagmati,23,Sindhupalchok,395,Sanusiruwari
Nepal,Central,Bagmati,23,Sindhupalchok,396,Selang
Nepal,Central,Bagmati,23,Sindhupalchok,397,Sikharpur
Nepal,Central,Bagmati,23,Sindhupalchok,398,Sindhukot
Nepal,Central,Bagmati,23,Sindhupalchok,400,Sipa Pokhare
Nepal,Central,Bagmati,23,Sindhupalchok,399,Sipal Kavre
Nepal,Central,Bagmati,23,Sindhupalchok,401,Sunkhani
Nepal,Central,Bagmati,23,Sindhupalchok,402,Syaule Bazar
Nepal,Central,Bagmati,23,Sindhupalchok,403,Talramarang
Nepal,Central,Bagmati,23,Sindhupalchok,404,Tatopani
Nepal,Central,Bagmati,23,Sindhupalchok,405,Tauthali
Nepal,Central,Bagmati,23,Sindhupalchok,406,Tekanpur
Nepal,Central,Bagmati,23,Sindhupalchok,407,Thakani
Nepal,Central,Bagmati,23,Sindhupalchok,408,Thampal Chhap
Nepal,Central,Bagmati,23,Sindhupalchok,409,Thanpalkot
Nepal,Central,Bagmati,23,Sindhupalchok,410,Thokarpa
Nepal,Central,Bagmati,23,Sindhupalchok,411,Thulo Dhading
Nepal,Central,Bagmati,23,Sindhupalchok,412,Thulo Pakhar
Nepal,Central,Bagmati,23,Sindhupalchok,413,Thulo Sirubari
Nepal,Central,Bagmati,23,Sindhupalchok,414,Thum Pakhar
Nepal,Central,Bagmati,23,Sindhupalchok,415,Yamunadanda
Nepal,Central,Bagmati,24,Kavrepalanchok,127,Anaikot
Nepal,Central,Bagmati,24,Kavrepalanchok,128,Baldthali
Nepal,Central,Bagmati,24,Kavrepalanchok,129,Balting
Nepal,Central,Bagmati,24,Kavrepalanchok,130,Baluwapati Deupur
Nepal,Central,Bagmati,24,Kavrepalanchok,131,Banakhu Chor
Nepal,Central,Bagmati,24,Kavrepalanchok,132,Banepa N. P.
Nepal,Central,Bagmati,24,Kavrepalanchok,133,Bekhsimle Dhartigaun
Nepal,Central,Bagmati,24,Kavrepalanchok,134,Bhimkhori
Nepal,Central,Bagmati,24,Kavrepalanchok,135,Bhumlutar
Nepal,Central,Bagmati,24,Kavrepalanchok,136,Birtadeurali
Nepal,Central,Bagmati,24,Kavrepalanchok,137,Budhakhani
Nepal,Central,Bagmati,24,Kavrepalanchok,138,Chalal Ganeshsthan
Nepal,Central,Bagmati,24,Kavrepalanchok,139,Chandeni Mandan
Nepal,Central,Bagmati,24,Kavrepalanchok,140,Choubas
Nepal,Central,Bagmati,24,Kavrepalanchok,141,Chyamrangbesi
Nepal,Central,Bagmati,24,Kavrepalanchok,142,Chyasing Kharka
Nepal,Central,Bagmati,24,Kavrepalanchok,143,Dapcha Chatraibhanjh
Nepal,Central,Bagmati,24,Kavrepalanchok,144,Daraune Pokhari
Nepal,Central,Bagmati,24,Kavrepalanchok,145,Deuvumi Baluwa
Nepal,Central,Bagmati,24,Kavrepalanchok,146,Devitar
Nepal,Central,Bagmati,24,Kavrepalanchok,147,Dhulikhel N. P
Nepal,Central,Bagmati,24,Kavrepalanchok,148,Dhunkharka
Nepal,Central,Bagmati,24,Kavrepalanchok,149,Dhuseni Siwalaya
Nepal,Central,Bagmati,24,Kavrepalanchok,150,Dolalghat
Nepal,Central,Bagmati,24,Kavrepalanchok,151,Falatebhumlu
Nepal,Central,Bagmati,24,Kavrepalanchok,152,Falemetar
Nepal,Central,Bagmati,24,Kavrepalanchok,153,Foksingtar
Nepal,Central,Bagmati,24,Kavrepalanchok,154,Gairi Bisouna Deupur
Nepal,Central,Bagmati,24,Kavrepalanchok,155,Ghartichhap
Nepal,Central,Bagmati,24,Kavrepalanchok,156,Gokule
Nepal,Central,Bagmati,24,Kavrepalanchok,157,Gothpani
Nepal,Central,Bagmati,24,Kavrepalanchok,158,Hokse Bazar
Nepal,Central,Bagmati,24,Kavrepalanchok,159,Jaisithok Mandan
Nepal,Central,Bagmati,24,Kavrepalanchok,160,Jyamdi Mandan
Nepal,Central,Bagmati,24,Kavrepalanchok,161,Kalati Bhumidanda
Nepal,Central,Bagmati,24,Kavrepalanchok,162,Kanpur Kalapani
Nepal,Central,Bagmati,24,Kavrepalanchok,163,Kartike Deurali
Nepal,Central,Bagmati,24,Kavrepalanchok,164,Katunje Besi
Nepal,Central,Bagmati,24,Kavrepalanchok,165,Kavre Nitya Chandeswor
Nepal,Central,Bagmati,24,Kavrepalanchok,166,Khahare Pangu
Nepal,Central,Bagmati,24,Kavrepalanchok,167,Khanalthok
Nepal,Central,Bagmati,24,Kavrepalanchok,168,Kharelthok
Nepal,Central,Bagmati,24,Kavrepalanchok,169,Kharpachok
Nepal,Central,Bagmati,24,Kavrepalanchok,170,Kolati Bhumlu
Nepal,Central,Bagmati,24,Kavrepalanchok,171,Koshidekha
Nepal,Central,Bagmati,24,Kavrepalanchok,172,Kuruwas Chapakhori
Nepal,Central,Bagmati,24,Kavrepalanchok,173,Kushadevi
Nepal,Central,Bagmati,24,Kavrepalanchok,174,Machchhegaun
Nepal,Central,Bagmati,24,Kavrepalanchok,175,Madan Kundari
Nepal,Central,Bagmati,24,Kavrepalanchok,176,Mahadevsthan Mandan
Nepal,Central,Bagmati,24,Kavrepalanchok,177,Mahadevtar
Nepal,Central,Bagmati,24,Kavrepalanchok,178,Mahankal Chaur
Nepal,Central,Bagmati,24,Kavrepalanchok,179,Mahendra Jyoti
Nepal,Central,Bagmati,24,Kavrepalanchok,180,Majhi Feda
Nepal,Central,Bagmati,24,Kavrepalanchok,181,Mangaltar
Nepal,Central,Bagmati,24,Kavrepalanchok,182,Mathurapati Fulbari
Nepal,Central,Bagmati,24,Kavrepalanchok,183,Methinkot
Nepal,Central,Bagmati,24,Kavrepalanchok,184,Milche
Nepal,Central,Bagmati,24,Kavrepalanchok,185,Nagre Gagarche
Nepal,Central,Bagmati,24,Kavrepalanchok,186,Nala( Ugrachandi)
Nepal,Central,Bagmati,24,Kavrepalanchok,187,Nasikasthan Sanga
Nepal,Central,Bagmati,24,Kavrepalanchok,188,Nayagaun Deupur
Nepal,Central,Bagmati,24,Kavrepalanchok,189,Panauti N. P.
Nepal,Central,Bagmati,24,Kavrepalanchok,190,Panchkhal
Nepal,Central,Bagmati,24,Kavrepalanchok,191,Patalekhet
Nepal,Central,Bagmati,24,Kavrepalanchok,192,Pokhari Chauri
Nepal,Central,Bagmati,24,Kavrepalanchok,193,Pokhari Narayansthan
Nepal,Central,Bagmati,24,Kavrepalanchok,194,Puranogaun Dapcha
Nepal,Central,Bagmati,24,Kavrepalanchok,195,Ravi Opi
Nepal,Central,Bagmati,24,Kavrepalanchok,196,Ryale Bhir
Nepal,Central,Bagmati,24,Kavrepalanchok,197,Saldhara
Nepal,Central,Bagmati,24,Kavrepalanchok,198,Salle Bhumlu
Nepal,Central,Bagmati,24,Kavrepalanchok,199,Salmechakala( Taldhu
Nepal,Central,Bagmati,24,Kavrepalanchok,200,Sankhupati Chour
Nepal,Central,Bagmati,24,Kavrepalanchok,201,Sanowangthali
Nepal,Central,Bagmati,24,Kavrepalanchok,202,Saping
Nepal,Central,Bagmati,24,Kavrepalanchok,203,Sarada Batase
Nepal,Central,Bagmati,24,Kavrepalanchok,204,Saramthali
Nepal,Central,Bagmati,24,Kavrepalanchok,205,Sarasyunkhark
Nepal,Central,Bagmati,24,Kavrepalanchok,206,Sathighar Bhagawati
Nepal,Central,Bagmati,24,Kavrepalanchok,207,Sikhar Ambote
Nepal,Central,Bagmati,24,Kavrepalanchok,208,Simalchour Syampati
Nepal,Central,Bagmati,24,Kavrepalanchok,209,Simthali
Nepal,Central,Bagmati,24,Kavrepalanchok,210,Sipali Chilaune
Nepal,Central,Bagmati,24,Kavrepalanchok,211,Sisakhani
Nepal,Central,Bagmati,24,Kavrepalanchok,212,Thulo Parsel
Nepal,Central,Bagmati,24,Kavrepalanchok,213,Tukucha Nala
Nepal,Central,Bagmati,24,Kavrepalanchok,214,Ugratara Janagal
Nepal,Central,Bagmati,25,Bhaktapur,1,Bageswari
Nepal,Central,Bagmati,25,Bhaktapur,2,Balkot
Nepal,Central,Bagmati,25,Bhaktapur,3,Bhaktapur N. P.
Nepal,Central,Bagmati,25,Bhaktapur,4,Changunarayan
Nepal,Central,Bagmati,25,Bhaktapur,5,Chhaling
Nepal,Central,Bagmati,25,Bhaktapur,6,Chitapol
Nepal,Central,Bagmati,25,Bhaktapur,7,Dadhikot
Nepal,Central,Bagmati,25,Bhaktapur,8,Duwakot
Nepal,Central,Bagmati,25,Bhaktapur,9,Gundu
Nepal,Central,Bagmati,25,Bhaktapur,10,Jhaukhel
Nepal,Central,Bagmati,25,Bhaktapur,11,Kautunje
Nepal,Central,Bagmati,25,Bhaktapur,12,Madhyapur Thimi N. P.
Nepal,Central,Bagmati,25,Bhaktapur,13,Nagarkot
Nepal,Central,Bagmati,25,Bhaktapur,14,Nankhel
Nepal,Central,Bagmati,25,Bhaktapur,15,Sipadol
Nepal,Central,Bagmati,25,Bhaktapur,16,Sirutar
Nepal,Central,Bagmati,25,Bhaktapur,17,Sudal
Nepal,Central,Bagmati,25,Bhaktapur,18,Tathali
Nepal,Central,Bagmati,26,Lalitpur,215,Asrang
Nepal,Central,Bagmati,26,Lalitpur,216,Badikhel
Nepal,Central,Bagmati,26,Lalitpur,217,Bhardev
Nepal,Central,Bagmati,26,Lalitpur,218,Bhattedanda
Nepal,Central,Bagmati,26,Lalitpur,219,Bisankhunarayan
Nepal,Central,Bagmati,26,Lalitpur,220,Bukhel
Nepal,Central,Bagmati,26,Lalitpur,221,Bungamati
Nepal,Central,Bagmati,26,Lalitpur,222,Chandanpur
Nepal,Central,Bagmati,26,Lalitpur,223,Chapagaun
Nepal,Central,Bagmati,26,Lalitpur,224,Chhampi
Nepal,Central,Bagmati,26,Lalitpur,225,Choughare
Nepal,Central,Bagmati,26,Lalitpur,226,Dalchoki
Nepal,Central,Bagmati,26,Lalitpur,227,Devichour
Nepal,Central,Bagmati,26,Lalitpur,228,Dhapakhel
Nepal,Central,Bagmati,26,Lalitpur,229,Dhusel
Nepal,Central,Bagmati,26,Lalitpur,230,Dukuchhap
Nepal,Central,Bagmati,26,Lalitpur,231,Gimdi
Nepal,Central,Bagmati,26,Lalitpur,232,Godamchaur
Nepal,Central,Bagmati,26,Lalitpur,233,Godawari
Nepal,Central,Bagmati,26,Lalitpur,234,Gotikhel
Nepal,Central,Bagmati,26,Lalitpur,235,Harisiddhi
Nepal,Central,Bagmati,26,Lalitpur,236,Ikudol
Nepal,Central,Bagmati,26,Lalitpur,237,Imadol
Nepal,Central,Bagmati,26,Lalitpur,238,Jharuwarasi
Nepal,Central,Bagmati,26,Lalitpur,239,Kaleswor
Nepal,Central,Bagmati,26,Lalitpur,240,Khokana
Nepal,Central,Bagmati,26,Lalitpur,241,Lalitpur N. P.
Nepal,Central,Bagmati,26,Lalitpur,242,Lamatar
Nepal,Central,Bagmati,26,Lalitpur,243,Lele
Nepal,Central,Bagmati,26,Lalitpur,244,Lubhu
Nepal,Central,Bagmati,26,Lalitpur,245,Malta
Nepal,Central,Bagmati,26,Lalitpur,246,Manikhel
Nepal,Central,Bagmati,26,Lalitpur,247,Nallu
Nepal,Central,Bagmati,26,Lalitpur,248,Pyutar
Nepal,Central,Bagmati,26,Lalitpur,249,Sainbu
Nepal,Central,Bagmati,26,Lalitpur,250,Sankhu
Nepal,Central,Bagmati,26,Lalitpur,251,Sidhdipur
Nepal,Central,Bagmati,26,Lalitpur,252,Sunakothi
Nepal,Central,Bagmati,26,Lalitpur,253,Thaiba
Nepal,Central,Bagmati,26,Lalitpur,254,Thecho
Nepal,Central,Bagmati,26,Lalitpur,255,Thuladurlung
Nepal,Central,Bagmati,26,Lalitpur,256,Tikathali
Nepal,Central,Bagmati,27,Kathmandu,68,Aalapot
Nepal,Central,Bagmati,27,Kathmandu,69,Baad  Bhanjyang
Nepal,Central,Bagmati,27,Kathmandu,70,Bajrayogini
Nepal,Central,Bagmati,27,Kathmandu,71,Balambu
Nepal,Central,Bagmati,27,Kathmandu,72,Baluwa
Nepal,Central,Bagmati,27,Kathmandu,73,Bhadrabas
Nepal,Central,Bagmati,27,Kathmandu,74,Bhimdhunga
Nepal,Central,Bagmati,27,Kathmandu,75,Budanilkantha
Nepal,Central,Bagmati,27,Kathmandu,76,Chalnakhel
Nepal,Central,Bagmati,27,Kathmandu,77,Chapali Bhadrakali
Nepal,Central,Bagmati,27,Kathmandu,78,Chhaimale
Nepal,Central,Bagmati,27,Kathmandu,79,Chouketar Dahachok
Nepal,Central,Bagmati,27,Kathmandu,80,Chunikhel
Nepal,Central,Bagmati,27,Kathmandu,81,Daanchhi
Nepal,Central,Bagmati,27,Kathmandu,82,Daxinkali
Nepal,Central,Bagmati,27,Kathmandu,83,Dhapasi
Nepal,Central,Bagmati,27,Kathmandu,84,Dharmasthali
Nepal,Central,Bagmati,27,Kathmandu,85,Futung
Nepal,Central,Bagmati,27,Kathmandu,86,Gagalphedi
Nepal,Central,Bagmati,27,Kathmandu,87,Gokarneswor
Nepal,Central,Bagmati,27,Kathmandu,88,Goldhunga
Nepal,Central,Bagmati,27,Kathmandu,89,Gonggabu
Nepal,Central,Bagmati,27,Kathmandu,90,Gothatar
Nepal,Central,Bagmati,27,Kathmandu,91,Ichang Narayan
Nepal,Central,Bagmati,27,Kathmandu,92,Indrayani
Nepal,Central,Bagmati,27,Kathmandu,93,Jhormahankal
Nepal,Central,Bagmati,27,Kathmandu,94,Jitpurphedi
Nepal,Central,Bagmati,27,Kathmandu,95,Jorpati
Nepal,Central,Bagmati,27,Kathmandu,96,Kabhresthali
Nepal,Central,Bagmati,27,Kathmandu,97,Kapan
Nepal,Central,Bagmati,27,Kathmandu,98,Kathmandu N. P.
Nepal,Central,Bagmati,27,Kathmandu,99,Khadka Bhadrakali
Nepal,Central,Bagmati,27,Kathmandu,100,Kirtipur N. P.
Nepal,Central,Bagmati,27,Kathmandu,101,Lapsephedi
Nepal,Central,Bagmati,27,Kathmandu,102,Machhegaun
Nepal,Central,Bagmati,27,Kathmandu,103,Mahadevathan
Nepal,Central,Bagmati,27,Kathmandu,104,Mahankal
Nepal,Central,Bagmati,27,Kathmandu,105,Manmaiju
Nepal,Central,Bagmati,27,Kathmandu,106,Matatirtha
Nepal,Central,Bagmati,27,Kathmandu,107,Mulpani
Nepal,Central,Bagmati,27,Kathmandu,108,Naglebhare
Nepal,Central,Bagmati,27,Kathmandu,109,Naikap Naya Bhanjyang
Nepal,Central,Bagmati,27,Kathmandu,110,Naikap Purano Bhanjya
Nepal,Central,Bagmati,27,Kathmandu,111,Nayapati
Nepal,Central,Bagmati,27,Kathmandu,112,Pukhulachhi
Nepal,Central,Bagmati,27,Kathmandu,113,Ramkot
Nepal,Central,Bagmati,27,Kathmandu,114,Sangla
Nepal,Central,Bagmati,27,Kathmandu,115,Satikhel
Nepal,Central,Bagmati,27,Kathmandu,116,Satungal
Nepal,Central,Bagmati,27,Kathmandu,117,Seuchatar
Nepal,Central,Bagmati,27,Kathmandu,118,Sheshnarayan
Nepal,Central,Bagmati,27,Kathmandu,119,Sitapaila
Nepal,Central,Bagmati,27,Kathmandu,120,Sundarijal
Nepal,Central,Bagmati,27,Kathmandu,121,Suntol
Nepal,Central,Bagmati,27,Kathmandu,122,Talkududechour
Nepal,Central,Bagmati,27,Kathmandu,123,Thankot
Nepal,Central,Bagmati,27,Kathmandu,124,Tinthana
Nepal,Central,Bagmati,27,Kathmandu,125,Tokha Chandeswori
Nepal,Central,Bagmati,27,Kathmandu,126,Tokha Sarswoti
Nepal,Central,Bagmati,28,Rasuwa,319,Bhorle
Nepal,Central,Bagmati,28,Rasuwa,320,Bridhim
Nepal,Central,Bagmati,28,Rasuwa,321,Chilime
Nepal,Central,Bagmati,28,Rasuwa,322,Dandagoun
Nepal,Central,Bagmati,28,Rasuwa,323,Dhunche
Nepal,Central,Bagmati,28,Rasuwa,324,Gatlang
Nepal,Central,Bagmati,28,Rasuwa,325,Goljung
Nepal,Central,Bagmati,28,Rasuwa,326,Haku
Nepal,Central,Bagmati,28,Rasuwa,327,Jibjibe( Nilkantha)
Nepal,Central,Bagmati,28,Rasuwa,328,Laharepouwa
Nepal,Central,Bagmati,28,Rasuwa,329,Langtang
Nepal,Central,Bagmati,28,Rasuwa,330,Ramche
Nepal,Central,Bagmati,28,Rasuwa,331,Saramthali
Nepal,Central,Bagmati,28,Rasuwa,332,Syafru
Nepal,Central,Bagmati,28,Rasuwa,333,Thulogoun
Nepal,Central,Bagmati,28,Rasuwa,334,Thuman
Nepal,Central,Bagmati,28,Rasuwa,335,Timure
Nepal,Central,Bagmati,28,Rasuwa,336,Yarsa
Nepal,Central,Bagmati,29,Nuwakot,257,Bageswori Chokade
Nepal,Central,Bagmati,29,Nuwakot,258,Balkumari
Nepal,Central,Bagmati,29,Nuwakot,259,Barsunchet
Nepal,Central,Bagmati,29,Nuwakot,260,Belkot
Nepal,Central,Bagmati,29,Nuwakot,261,Betini
Nepal,Central,Bagmati,29,Nuwakot,262,Bhadratar
Nepal,Central,Bagmati,29,Nuwakot,263,Bhalche
Nepal,Central,Bagmati,29,Nuwakot,264,Bidur N. P.
Nepal,Central,Bagmati,29,Nuwakot,265,Budhasing
Nepal,Central,Bagmati,29,Nuwakot,266,Bungtang
Nepal,Central,Bagmati,29,Nuwakot,267,Charghare
Nepal,Central,Bagmati,29,Nuwakot,268,Chaturale
Nepal,Central,Bagmati,29,Nuwakot,269,Chaughada
Nepal,Central,Bagmati,29,Nuwakot,270,Chauthe
Nepal,Central,Bagmati,29,Nuwakot,271,Chhap
Nepal,Central,Bagmati,29,Nuwakot,272,Dangsing
Nepal,Central,Bagmati,29,Nuwakot,273,Deurali
Nepal,Central,Bagmati,29,Nuwakot,274,Duipipal
Nepal,Central,Bagmati,29,Nuwakot,275,Fikuri
Nepal,Central,Bagmati,29,Nuwakot,276,Ganeshthan
Nepal,Central,Bagmati,29,Nuwakot,277,Gaunkharka
Nepal,Central,Bagmati,29,Nuwakot,278,Gerkhu
Nepal,Central,Bagmati,29,Nuwakot,279,Ghyangphedi
Nepal,Central,Bagmati,29,Nuwakot,280,Gorsyang
Nepal,Central,Bagmati,29,Nuwakot,281,Jiling
Nepal,Central,Bagmati,29,Nuwakot,282,Kabilas
Nepal,Central,Bagmati,29,Nuwakot,283,Kakani
Nepal,Central,Bagmati,29,Nuwakot,284,Kalikahalde
Nepal,Central,Bagmati,29,Nuwakot,285,Kalyanpur
Nepal,Central,Bagmati,29,Nuwakot,286,Kaule
Nepal,Central,Bagmati,29,Nuwakot,287,Khadag Bhanjyang
Nepal,Central,Bagmati,29,Nuwakot,288,Kharanitar
Nepal,Central,Bagmati,29,Nuwakot,289,Kholegaun Khanigau
Nepal,Central,Bagmati,29,Nuwakot,290,Kintang
Nepal,Central,Bagmati,29,Nuwakot,291,Kumari
Nepal,Central,Bagmati,29,Nuwakot,292,Lachyang
Nepal,Central,Bagmati,29,Nuwakot,293,Likhu
Nepal,Central,Bagmati,29,Nuwakot,294,Madanpur
Nepal,Central,Bagmati,29,Nuwakot,295,Mahakali
Nepal,Central,Bagmati,29,Nuwakot,296,Manakamana
Nepal,Central,Bagmati,29,Nuwakot,297,Narjamandap
Nepal,Central,Bagmati,29,Nuwakot,298,Okharpauwa
Nepal,Central,Bagmati,29,Nuwakot,299,Panchkanya
Nepal,Central,Bagmati,29,Nuwakot,300,Ralukadevi
Nepal,Central,Bagmati,29,Nuwakot,301,Ratmate
Nepal,Central,Bagmati,29,Nuwakot,302,Rautbesi
Nepal,Central,Bagmati,29,Nuwakot,303,Salme
Nepal,Central,Bagmati,29,Nuwakot,304,Samari
Nepal,Central,Bagmati,29,Nuwakot,305,Samundradevi
Nepal,Central,Bagmati,29,Nuwakot,306,Samundratar
Nepal,Central,Bagmati,29,Nuwakot,307,Shikharbesi
Nepal,Central,Bagmati,29,Nuwakot,308,Sikre
Nepal,Central,Bagmati,29,Nuwakot,309,Sundaradevi
Nepal,Central,Bagmati,29,Nuwakot,310,Sunkhani
Nepal,Central,Bagmati,29,Nuwakot,311,Suryamati
Nepal,Central,Bagmati,29,Nuwakot,312,Talakhu
Nepal,Central,Bagmati,29,Nuwakot,313,Taruka
Nepal,Central,Bagmati,29,Nuwakot,314,Thanapati
Nepal,Central,Bagmati,29,Nuwakot,315,Thansing
Nepal,Central,Bagmati,29,Nuwakot,316,Thaprek
Nepal,Central,Bagmati,29,Nuwakot,317,Tupche
Nepal,Central,Bagmati,29,Nuwakot,318,Urleni
Nepal,Central,Bagmati,30,Dhading,19,Aginchok
Nepal,Central,Bagmati,30,Dhading,20,Baireni
Nepal,Central,Bagmati,30,Dhading,21,Baseri
Nepal,Central,Bagmati,30,Dhading,22,Benighat
Nepal,Central,Bagmati,30,Dhading,23,Bhumesthan
Nepal,Central,Bagmati,30,Dhading,24,Budhathum
Nepal,Central,Bagmati,30,Dhading,25,Chainpur
Nepal,Central,Bagmati,30,Dhading,26,Chhatre Dyaurali
Nepal,Central,Bagmati,30,Dhading,27,Darkha
Nepal,Central,Bagmati,30,Dhading,28,Dhola
Nepal,Central,Bagmati,30,Dhading,29,Dhussa
Nepal,Central,Bagmati,30,Dhading,30,Gajuri
Nepal,Central,Bagmati,30,Dhading,31,Goganpani
Nepal,Central,Bagmati,30,Dhading,32,Gumdi
Nepal,Central,Bagmati,30,Dhading,33,Jeewanpur
Nepal,Central,Bagmati,30,Dhading,34,Jharlang
Nepal,Central,Bagmati,30,Dhading,35,Jogimara
Nepal,Central,Bagmati,30,Dhading,36,Jyamrung
Nepal,Central,Bagmati,30,Dhading,37,Kalleri
Nepal,Central,Bagmati,30,Dhading,38,Katunje
Nepal,Central,Bagmati,30,Dhading,39,Kewalpur
Nepal,Central,Bagmati,30,Dhading,40,Khalte
Nepal,Central,Bagmati,30,Dhading,41,Khari
Nepal,Central,Bagmati,30,Dhading,42,Kiranchok
Nepal,Central,Bagmati,30,Dhading,43,Kumpur
Nepal,Central,Bagmati,30,Dhading,44,Lapa
Nepal,Central,Bagmati,30,Dhading,45,Mahadevsthan
Nepal,Central,Bagmati,30,Dhading,46,Maidi
Nepal,Central,Bagmati,30,Dhading,47,Marpak
Nepal,Central,Bagmati,30,Dhading,48,Mulpani
Nepal,Central,Bagmati,30,Dhading,49,Muralibhanjyang
Nepal,Central,Bagmati,30,Dhading,50,Nalang
Nepal,Central,Bagmati,30,Dhading,51,Naubise
Nepal,Central,Bagmati,30,Dhading,52,Nilkantha
Nepal,Central,Bagmati,30,Dhading,53,Phulkhark
Nepal,Central,Bagmati,30,Dhading,54,Pida
Nepal,Central,Bagmati,30,Dhading,55,Ree Gaun
Nepal,Central,Bagmati,30,Dhading,56,Salang
Nepal,Central,Bagmati,30,Dhading,57,Salyankot
Nepal,Central,Bagmati,30,Dhading,58,Salyantar
Nepal,Central,Bagmati,30,Dhading,59,Sangkosh
Nepal,Central,Bagmati,30,Dhading,60,Satyadevi
Nepal,Central,Bagmati,30,Dhading,61,Semjong
Nepal,Central,Bagmati,30,Dhading,62,Sertung
Nepal,Central,Bagmati,30,Dhading,63,Sunaulabazar
Nepal,Central,Bagmati,30,Dhading,64,Tasarpu
Nepal,Central,Bagmati,30,Dhading,65,Thakre
Nepal,Central,Bagmati,30,Dhading,66,Tipling
Nepal,Central,Bagmati,30,Dhading,67,Tripureswor
Nepal,Central,Janakpur,17,Dolakha,518,Alampu
Nepal,Central,Janakpur,17,Dolakha,519,Babare
Nepal,Central,Janakpur,17,Dolakha,520,Bhedapu
Nepal,Central,Janakpur,17,Dolakha,521,Bhimeswor N. P.
Nepal,Central,Janakpur,17,Dolakha,522,Bhirkot
Nepal,Central,Janakpur,17,Dolakha,523,Bhusaphedi
Nepal,Central,Janakpur,17,Dolakha,524,Bigu
Nepal,Central,Janakpur,17,Dolakha,525,Bocha
Nepal,Central,Janakpur,17,Dolakha,526,Bulung
